,cnv_MIR371A,cnv_SNRNP70,cnv_CD68,cnv_UGT1A4,cnv_MIR490,cnv_SNORA78,cnv_BBOX1,cnv_IGFL1,cnv_KCNK4,cnv_OR9Q2,cnv_CPA1,cnv_ZNF568,cnv_ZMYM4,cnv_TRIM34,cnv_MIR4686,cnv_SLX1B,cnv_OR51F2,cnv_C1orf162,cnv_HMGXB4,cnv_OSBP2,cnv_ZBTB8A,cnv_PRLH,cnv_MIR4632,cnv_CLCNKB,cnv_GTPBP1,cnv_ACR,cnv_ARL2-SNX15,cnv_FKRP,cnv_STX11,cnv_UGT1A7,cnv_HOOK1,cnv_RPS5,cnv_ALG6,cnv_CYP2G1P,cnv_TTC4,cnv_SMDT1,cnv_ZNF534,cnv_SNX9,cnv_KDM6B,cnv_RER1,cnv_ZNF226,cnv_ZC3H12A,cnv_BRSK2,cnv_ARHGEF17,cnv_ZNF587B,cnv_MIR518A2,cnv_PGM1,cnv_CD53,cnv_H2AFY2,cnv_LCOR,cnv_HIF1AN,cnv_FBXO6,cnv_SLC35G6,cnv_ZDHHC18,cnv_ZNF114,cnv_INSC,cnv_ADK,cnv_MDFIC,cnv_PPIAL4A,cnv_PPP2R2D,cnv_MIR526A2,cnv_PDCD5,cnv_ZIK1,cnv_GRM1,cnv_MKLN1,cnv_OPN4,cnv_SMPD1,cnv_SLC35C1,cnv_ADAMTSL1,cnv_NRG3,cnv_AHCYL2,cnv_MIR519E,cnv_ALDH3B1,cnv_EHD2,cnv_LOC400752,cnv_PLEKHG1,cnv_SFXN3,cnv_HDAC1,cnv_CDKN2B-AS1,cnv_NADSYN1,cnv_MIR4678,cnv_ZNF17,cnv_CFAP57,cnv_AFDN,cnv_CA6,cnv_AS3MT,cnv_SEZ6L,cnv_IFI44L,cnv_MIR4520-2,cnv_LOC100287482,cnv_OR10A4,cnv_SELENON,cnv_FABP5P3,cnv_FERMT3,cnv_RPF2,cnv_SART1,cnv_CALM3,cnv_HMX3,cnv_FAAH,cnv_TMEM45A
TCGA-DB-A4XH-01,0.1286881075911377,0.13486404623360226,0.7842650480553492,0.7671696456970335,0.33315103511531485,0.434954475758046,0.6975786016700481,0.12720447762720047,0.6694774441853926,0.6706691704516738,0.3347667496276905,0.1397627637446952,0.1716252957565203,0.6955249033503195,0.7058943252825218,0.5904379907647002,0.6938583669430213,0.16179512673251922,0.6770550024447766,0.6644576100294205,0.18120003929753775,0.8251028246731317,0.17975685275887895,0.6293992094093771,0.6710293674975091,0.6842008234519711,0.6162329816538742,0.1389999399417835,0.7843391093215225,0.7677904358418681,0.16298912683914837,0.13482334376724878,0.16416446161724363,0.4095467404420322,0.1727272855882391,0.6784667208426558,0.5172901598463899,0.7798495352960545,0.784390040929881,0.22513854061573468,0.12954532474252745,0.17098698497146275,0.6961349822382038,0.5051631551248611,0.1322228086611472,0.5485347914880767,0.16416446161724363,0.16177988997204573,0.763859945442981,0.5376073398389046,0.7576240186158489,0.17977608211877183,0.7022091771628082,0.18534921675729749,0.13458687121868912,0.6960558596506368,0.7636118513351579,0.18660276236446935,0.487559246185448,0.7631278805259295,0.13450619469980785,0.14412202729252926,0.13195784882515899,0.7843916669269718,0.33228239906034246,0.8559607910120407,0.696795276839494,0.6978801444022326,0.6138412473507241,0.7611904092477986,0.3300554319128888,0.1340608616812852,0.5582480073115043,0.13646826043976926,0.1679862277074464,0.7837571498670844,0.7572188376181594,0.18120003929753775,0.8468736696083652,0.5131389570410964,0.7575396146546266,0.13034556132692324,0.1689868753335129,0.8079602482430447,0.2145768188538673,0.3387734437020561,0.661721562149253,0.16223287457502716,0.7251386711490903,0.33090263151388377,0.6963898326225637,0.18471877136735462,0.33956071097491397,0.6694774441853926,0.7492461798988549,0.6171649338353015,0.12225248992939625,0.763612992442445,0.16672145211240316,0.7692977557219289
TCGA-P5-A5EY-01,0.548767795506016,0.5793066913119598,0.7169849658393254,0.6990949578975936,0.4023263291529853,0.36177808397334305,0.5841642234531114,0.5721246813167392,0.6053540140747472,0.6046817406655597,0.4035038959353964,0.5891158922613309,0.6370548494870653,0.542291880916457,0.541296061287645,0.5155724855515428,0.5306819427719393,0.6381259272853869,0.5482316867019751,0.5368101185009698,0.6660031667035788,0.7452982852245502,0.6558514271531872,0.7723710557252407,0.5411420877380011,0.5677176320633031,0.5460541863507431,0.5774409774429526,0.6953308330162675,0.699330530725197,0.6395334243735951,0.5665595489645578,0.6396392000175323,0.6869952828630691,0.6432196747052378,0.5392445944238146,0.767745805358584,0.6993428143595158,0.7181622971990237,0.6808617494531439,0.57471712485851,0.6370468733142719,0.5334670501509567,0.43746180640521287,0.5648299094551225,0.7810853222183299,0.6396392000175323,0.6377048156329742,0.6133559389391346,0.4182262073297076,0.588609415735676,0.6557801748548877,0.6117698928943607,0.657922196457988,0.5778933739888544,0.5721172747758452,0.6118338280718264,0.261174426383896,0.5545032841359698,0.5555353816413259,0.5727858578706116,0.6157998680248506,0.5640365914838827,0.6952435232774508,0.4049338448546085,0.7566651020866942,0.5453480171033586,0.5929399750677091,0.5524486108802877,0.6024670416567275,0.40004499722767844,0.5721303545333861,0.4925270318980934,0.5796896653168835,0.6399438591681785,0.702060440279336,0.5869193219689522,0.6660031667035788,0.7556082963135514,0.4462179959381458,0.5928694823500729,0.5629144360462383,0.6394946971136979,0.7352262095920732,0.6562854708680527,0.2648393561396042,0.5413238784561645,0.6189997178339807,0.6312400186797621,0.4001036775881489,0.5474438480133416,0.6600008179921576,0.4073531535565209,0.6053540140747472,0.6757532306139556,0.5444041894426007,0.5136858989824539,0.5573488458196664,0.6369249067978785,0.7066449211619455
TCGA-DU-A5TR-01,0.580813672623888,0.6132476248938823,0.6890198514588369,0.6715472822074217,0.39875373940365366,0.34322113596725995,0.5547379360770027,0.6063234815857743,0.580913421419196,0.5800489468983534,0.3998482399239133,0.6233351303723923,0.6717363169405504,0.5095402427595753,0.5072844970960838,0.4924612630310568,0.49713263505028676,0.6740125951065191,0.5180782283529649,0.5071139380254072,0.7020592982109698,0.7151104165364216,0.6912084850378347,0.7666654268021824,0.511069153122121,0.5384100702110696,0.5226094696378405,0.6107545946853745,0.6655172531378649,0.6717325104797454,0.6754043629323409,0.5994219008867526,0.6753859104528145,0.6989536342215711,0.6783000980749146,0.5081674442669915,0.7743539664964569,0.6703790183465287,0.6902830600400985,0.7132003567032632,0.608870899740832,0.6718000113158255,0.4998963690060232,0.41737843003068803,0.5978400379081404,0.78528564229267,0.6753859104528145,0.6735574262600988,0.5788976784970977,0.39283094111251854,0.5527551079545344,0.6911289985172036,0.5841645662989977,0.6928213613736054,0.6117456261641437,0.5418398844911142,0.577274345305977,0.26221766310974526,0.5463608551367585,0.5162467641674131,0.6062132403736459,0.6517924969432568,0.5970093387858295,0.6654165671500621,0.4016812842824884,0.7239455870999008,0.5127120872241407,0.5642252338411355,0.5298183510462633,0.5673860658965908,0.3966294163719102,0.6055525108685877,0.47110603284767877,0.6134813151882953,0.6752832861328545,0.6728846735350175,0.5509673221955578,0.7020592982109698,0.7238289441283307,0.4259746766323292,0.5573867425673281,0.5959745697885249,0.6746825394761189,0.706125459307953,0.6877327977962444,0.24894647670276443,0.5123213700926128,0.6532115102732642,0.6026902688270044,0.3965970586260715,0.5150319668843188,0.6951480716848367,0.4034812262280154,0.580913421419196,0.6482535864845977,0.5207136327410714,0.5434801087078798,0.5181593441588535,0.6721511507144794,0.679497600237974
TCGA-HT-7471-01,0.10432763270669307,0.10907631407303173,0.7971979297616064,0.7799595149968925,0.3326399697061379,0.44433003026692847,0.7123727124462415,0.10130146420702306,0.6809284188364242,0.6822480180170207,0.33430072805514677,0.11372836002946532,0.14496087838105884,0.7127419304068298,0.7239258434442805,0.6016619432826882,0.7116674926706839,0.13435077111099414,0.6925653559800236,0.6797543835523271,0.15345298716941358,0.8392632826823685,0.1525285517661386,0.6276791288124355,0.686537465618192,0.6990333352293535,0.6274584801023766,0.11362727939458475,0.7986075309793327,0.7806109338078819,0.13554505419276786,0.1098156798985372,0.13679927745372,0.3970991836023435,0.14576423596570873,0.6946316879820172,0.5077096703476589,0.7935453512099095,0.7972596826123884,0.19967081803366676,0.10365312241452793,0.14427668538943386,0.7139384178681547,0.5149901846342485,0.10713246791546469,0.5404047565271298,0.13679927745372,0.13436029526809043,0.7816761055228959,0.5509729776848148,0.7765072668905643,0.1525535549569177,0.7156439435319744,0.1583999890270458,0.10886581934620632,0.7114793599792408,0.7815034872971125,0.18411583141832802,0.4889178155556727,0.7844426304160722,0.10909302383303099,0.11676518618217839,0.10689699076059032,0.7986692700231028,0.3315480555545926,0.8716647910557065,0.713916863463911,0.7121570891327301,0.6245001968846348,0.7794815100700306,0.32945961288788306,0.10865560408887875,0.5685490386952824,0.11077354649701779,0.14087997371748473,0.7975699101485215,0.7761764684586621,0.15345298716941358,0.8619824231132303,0.5230075436730587,0.7761550458308405,0.10523650461119706,0.14198090755289441,0.8214940305918248,0.1898514653207764,0.34711631930172043,0.6765422975258981,0.13599519605294885,0.7390432237760974,0.3303647554707126,0.7133532227522676,0.15759605832954102,0.3392065119929912,0.6809284188364242,0.7621677649924082,0.6285594921879796,0.09957947233072534,0.7848515882707773,0.13970876112237504,0.7817784530278865
TCGA-VM-A8CH-01,0.5237338573296078,0.5528266340471105,0.7173996363065873,0.6996322466124535,0.396810656061972,0.36409617421533313,0.5876522312164767,0.545651027657763,0.6060975576618163,0.6055284932956227,0.39800651786724234,0.5623280426920022,0.6091886424421493,0.5481075058965104,0.5477271163195052,0.5172944971751486,0.537083966560844,0.6096688978974046,0.5527085449486082,0.5412747772922991,0.6369661680728355,0.7462598020733888,0.6273279305945526,0.7612354534869242,0.545707807365831,0.5714440702395686,0.5473881070367735,0.55129189251956,0.6970102991756966,0.6998874761595963,0.6110586314039009,0.5408195073331944,0.611221432912166,0.66901167527829,0.6150537617621074,0.5443206194750279,0.7508526536562418,0.7005473280678414,0.7185151368945766,0.6533216921484188,0.5482183671740685,0.6091468158200776,0.5398292990117877,0.43914754252304466,0.5390507744590188,0.7650951516028773,0.611221432912166,0.6092714864058925,0.6187074656467476,0.4227761008191935,0.5950665751092584,0.627261860717631,0.6138994920262169,0.629578768267713,0.5514807066651243,0.5762248565569092,0.6172606425930567,0.25599906951581713,0.5484279013124909,0.5642141616180989,0.546666239151255,0.587692690116806,0.5382894035732383,0.6969308984931077,0.399219651990092,0.7586236740071872,0.5510539920568768,0.5959332243320756,0.5532816385818852,0.6083090643610608,0.3944957388243826,0.5460249619699855,0.4938603706223328,0.5532735500825257,0.611713807054805,0.7033167888434735,0.593453105165991,0.6369661680728355,0.7571398875398491,0.447822672018588,0.5990740614198529,0.5371459110135368,0.611344591189715,0.7358526087036021,0.6296085838954137,0.26763113132974536,0.5453786362559537,0.5916798469017267,0.633468631169965,0.3945965470027681,0.5530059967632103,0.6315024698085109,0.4018893699610619,0.6060975576618163,0.6766860487789957,0.5458842820691157,0.49034863655705135,0.5659481157127367,0.6088026406156982,0.7068570172210685
TCGA-FG-A4MX-01,0.4743318632062626,0.5005625244039752,0.7234336509119916,0.7057990330570743,0.3879475633768146,0.3716345243309164,0.599281015256763,0.4933489718380927,0.612030465204537,0.6116764964925832,0.3891908684270245,0.5094785318241123,0.55438565962479,0.5643953489359018,0.5653192063572883,0.5246674525294432,0.5545379491377541,0.5536146444795853,0.5661863205248023,0.5546445114776523,0.5798763305857335,0.7536624608575835,0.5712593741566355,0.7430552197770794,0.5593240072530947,0.5834627752635851,0.554153054669351,0.49971963913682554,0.7055838760352324,0.7060978407042112,0.5549766367800623,0.4900407054314569,0.5552617127264882,0.6356259537044073,0.5596564296935813,0.5590105825180641,0.7203706151398204,0.7081376635621727,0.7244258555376042,0.5995283749778244,0.49588144060129397,0.5542716448569671,0.5572185330600792,0.44588209748579216,0.4881762450127565,0.7366330702609334,0.5552617127264882,0.5532647098865732,0.6345168595905369,0.4354756205009132,0.6130541619102441,0.5712038355017645,0.622831989373168,0.5739087890212263,0.4993500436552231,0.5890873329042005,0.6332195309862033,0.2468471920289551,0.5394652923689672,0.5866981445670225,0.4951233346748034,0.5322235465971378,0.4874772504201322,0.7055207013270886,0.3899522707002,0.7682325784994952,0.5671301388495589,0.6065707831053836,0.559025183086629,0.6250854211211679,0.38554469248900447,0.4945076628004922,0.5002395699669954,0.5011484435499727,0.556156271291826,0.7110370994463486,0.6115918265850985,0.5798763305857335,0.7658313609203048,0.45444739813191637,0.6165540347180517,0.48628023034586587,0.5559541837067998,0.7424688237405038,0.5774780272183803,0.27548248978054124,0.5579073496577053,0.5379113367396245,0.6427519750977161,0.38573569102526867,0.568790724097314,0.5755173080762988,0.3931729567645416,0.612030465204537,0.6835279828876041,0.5529488502308676,0.4443100269079005,0.588275700024935,0.5534530960648354,0.7123850955234818
TCGA-HT-7470-01,0.5812866557108227,0.6137012148438806,0.7182169941279134,0.7001306327749178,0.4101774326969296,0.3597730972121452,0.5812444005024033,0.6064937141578987,0.6059041854818725,0.60510172240184,0.4113350841739141,0.6239177027787493,0.6733166979596139,0.5363708213430353,0.5346060352056666,0.5146849929000067,0.5240021913524375,0.6751262761031147,0.543992589744563,0.5325583625406994,0.7037938702597444,0.7459182464800206,0.6929777902164939,0.7881243918402031,0.5367750216314758,0.5644607279752452,0.545724409322493,0.611418714314639,0.6949347094247006,0.7003422970159625,0.6765593307739449,0.6000012726316653,0.6765943368181162,0.7110698245408131,0.6798698507313553,0.5342372990127934,0.7906590756091483,0.6995480434133905,0.7194742088721933,0.7168241999341444,0.6091237477750456,0.6733508641627964,0.5268436317396794,0.43642900728090195,0.5983161070922892,0.8029064314972948,0.6765943368181162,0.6746746181686405,0.6081862329151027,0.4135790978020025,0.5820022590962345,0.692899909281816,0.6106093337953797,0.6948293285470316,0.6122005145114119,0.568396373446204,0.6065666366680417,0.268257427445505,0.5634226386952631,0.5460804670491362,0.6067155411774211,0.6523100188899524,0.5974810633273323,0.6948373357784291,0.4130385701436654,0.7560709193548163,0.5395709831882346,0.5906577912577914,0.5527583063418072,0.5966598522403844,0.4079323688702849,0.6060407201253554,0.492067442863264,0.6140054809453939,0.6766659338588698,0.7022077348305551,0.5802126062458832,0.7037938702597444,0.7555433545861655,0.4453075134576061,0.58658731167336,0.5963827473597249,0.6761161008712295,0.7362390080031429,0.6911128805749553,0.2620079746671292,0.5375936751374069,0.6545370559260942,0.6300036171099951,0.40793872077737336,0.5418510653887104,0.6971059770764102,0.4151518859926652,0.6059041854818725,0.6762393372387641,0.5438883266898334,0.544005940415529,0.5479973861052828,0.6735053683015095,0.7081040461132145
TCGA-E1-5305-01,0.3883525862263025,0.40961122409490847,0.7281804816040025,0.7108974298105298,0.37029175050656526,0.3814841196940881,0.6142837380261411,0.4023874410507365,0.617428961975093,0.6174367424865653,0.37160511396167023,0.4174841288725167,0.45879883102869323,0.5874341707952001,0.590528907247227,0.5331138048314632,0.5795964577366528,0.4559442651324518,0.5845200210027446,0.5728828220223502,0.4802834337892384,0.7604718630351768,0.4734351600283849,0.7072273413117248,0.5779393737507681,0.5992330448738086,0.5613670637504015,0.4099297295261448,0.7147024421874271,0.7112667984955593,0.4572499072665401,0.4016468960505369,0.4577370435754066,0.5752008970887761,0.4630384051886752,0.5794211049208462,0.6641696546572854,0.7155957165493103,0.7289595130859494,0.5052948956249693,0.40484303499576324,0.4585651244266924,0.5821491894645986,0.4538427746660067,0.3996363323996436,0.6836850316305974,0.4577370435754066,0.45567617932637566,0.6562403774941978,0.4534725606047165,0.6385726509085364,0.4733976142512996,0.6331593067821497,0.4767305608245494,0.4086304872560361,0.6062250110579824,0.6552022125205046,0.2297484017256972,0.520527392289791,0.6199183159715336,0.4054162802563442,0.43568766236243606,0.3990466347305474,0.714666825046062,0.37160665807538873,0.7786184099708108,0.5897953527092805,0.6198647816598643,0.5644978862804766,0.6484929259392282,0.3677597217374377,0.404847895626086,0.5072065726286764,0.41042491953041416,0.4592965355125462,0.7186908157690204,0.637373433053751,0.4802834337892384,0.7747030552532473,0.4621616122585309,0.641199191928063,0.3977690565419844,0.4593749880849756,0.748047552642265,0.48618323668551294,0.286562869443959,0.5747173886317574,0.44417308606568773,0.6535183857454265,0.36809990316870084,0.5909571287145398,0.47780097730524834,0.37572356765339787,0.617428961975093,0.6899176904078264,0.5606720005296373,0.36416765707832155,0.6212231161048889,0.45696054919816503,0.7163685438264251
TCGA-QH-A65S-01,0.5626600066724933,0.5940265567099733,0.7010307163349077,0.6834018852279121,0.3992926930639194,0.3515564387773444,0.5679218850079211,0.5869934892940359,0.591478655256392,0.5907146703049508,0.40042592033787117,0.6039402484967784,0.6519513675805994,0.5245596833517654,0.5229517439963859,0.5026339747786758,0.5125973809619429,0.6536075976411524,0.5317493331700411,0.520587675795975,0.6814782906188266,0.7281678050343682,0.6710176666332076,0.7671102338925505,0.524721771780121,0.5515859638158604,0.5328551560160986,0.591860457426459,0.6785432197175214,0.6836121166108818,0.6550029039798744,0.5807935042527297,0.6550476714873252,0.6906345264598384,0.6582912812459668,0.5223399286410696,0.7685134851668263,0.6829573571418375,0.7022462158496929,0.6944737455923468,0.5895556386522884,0.6519784186974007,0.5153631278470338,0.42625223952673236,0.5791415754158337,0.7806343505511788,0.6550476714873252,0.6531712025523231,0.5945626179464738,0.40448409651141887,0.5692135851200655,0.6709426212522611,0.5963284194515642,0.6728581808949711,0.5925744577558374,0.5554978768544871,0.5929959493723996,0.26084721454220444,0.5487503627667657,0.5345682934330473,0.5872758105016228,0.6314048102541526,0.5783325430861753,0.6784496571266485,0.40204814795153093,0.7382618274059459,0.5276625373522771,0.57701702037307,0.5396268516059619,0.5834044888803872,0.3970953480184494,0.5866198548290223,0.48048780367684246,0.5943353981528547,0.655152449652442,0.6855627567660352,0.5674811959034606,0.6814782906188266,0.7376675544083594,0.43490226645892194,0.5736414668237062,0.5772566594863664,0.6546306971770935,0.7186589121465088,0.6695409249984343,0.2562293142791213,0.5254257440577726,0.633724702135909,0.6152749429524034,0.3971093801214647,0.5298610727294916,0.6750513024533568,0.40415722609652116,0.591478655256392,0.6601583925664718,0.5310903841843252,0.5265908518171187,0.5364243531835831,0.6520878935926996,0.6911231826735446
TCGA-P5-A5F1-01,0.5389690839347618,0.5689766953847192,0.6954219274772584,0.6780347860357079,0.39174692887969137,0.35033997302746706,0.5657625204518965,0.5620078891404988,0.5870441711899896,0.5863647151660709,0.39288442202487933,0.5785737981264877,0.625363562154997,0.52452742687507,0.5233986264775384,0.49969025402477374,0.5131097782939399,0.626558860292963,0.5306435992243838,0.5195670096679271,0.6537553653577581,0.7227434287493345,0.6437715644095239,0.7522057484892815,0.5237426293676088,0.5497449746046404,0.5293625401480946,0.5670792666502268,0.6740811912772933,0.6782581110629684,0.6279289411244211,0.5564152389380611,0.6280164688115422,0.6711958118022993,0.6314231960341644,0.5217669396261179,0.7492417282219493,0.6780987494787118,0.6965803850048342,0.6677734236352971,0.5645294023936632,0.625364777869933,0.5158220709278437,0.42392636855552945,0.5547476930116931,0.7619432722303965,0.6280164688115422,0.6261440804474888,0.5935878832967064,0.40450877867659946,0.5692893836887128,0.6437010733789583,0.5929014736029319,0.6457327459828827,0.5675878426142135,0.5539121627757498,0.5920914033256194,0.254728510007903,0.5395185405864066,0.5366173742293874,0.562555642232323,0.6048082996914944,0.553969662609217,0.6739944020935429,0.394328930666762,0.7335064171965024,0.5275211202096892,0.5744065477143423,0.5356981160516565,0.582895066539217,0.3895427412304921,0.561915989897689,0.47743715946613896,0.5693312979235594,0.6282623626466646,0.6807213496061522,0.5676295937747278,0.6537553653577581,0.7325941664436744,0.43244199846508646,0.5734887880323787,0.5528867274267065,0.6278054949976748,0.7130613625636641,0.6437042043873719,0.25617652354201037,0.5240541267505122,0.6077041671042469,0.611762833038566,0.38958852324002846,0.5295922815495454,0.6477901471160659,0.3966096180505325,0.5870441711899896,0.6552868663251235,0.5277232522965003,0.5044881351283634,0.5383976065082681,0.6253052335694622,0.6854448534540146
TCGA-KT-A74X-01,0.16171478300786166,0.16977871268349332,0.7961207950106449,0.778603943084131,0.3452349044805902,0.4389441853750028,0.7042617470102159,0.16199041071552114,0.679115584598364,0.6801983128805432,0.3468534486418396,0.17513580000784673,0.20883608150512284,0.6992936005965902,0.7090645398736591,0.5976180046813212,0.6968747005332762,0.1995824307832,0.6821900601752507,0.6694090908547571,0.22001151023989485,0.8369255470574719,0.21790974345872222,0.6531140172700808,0.6759593624829735,0.6903777537432731,0.6243003609601246,0.17357002620441783,0.7946299531575594,0.7792101851760576,0.20081725718341212,0.16882108023095332,0.20194051951015812,0.4382733078566133,0.21032654770809817,0.6828821548814127,0.5463658205677185,0.7906576574842348,0.79632431815367,0.26278948224843185,0.16439926079452138,0.20822961713194776,0.6992364712723211,0.5110431563622795,0.16622793570803784,0.5769851611227707,0.20194051951015812,0.19953760815206473,0.7692810493158988,0.5404526386971663,0.7615777759419893,0.21792285921936802,0.7106473373650517,0.2233673477194827,0.169413723860484,0.7019478316424406,0.7689358209022908,0.1959539366155105,0.5027714284922683,0.7644176304281202,0.16896892188391452,0.18119741011287369,0.16591924009460984,0.7946735466850365,0.34459837592562054,0.8670356414463563,0.7007197787979847,0.7051806560128887,0.6224911110981312,0.7659620774042362,0.3421320637207004,0.1684989503676379,0.565401585638888,0.17132905499226225,0.20559013246893645,0.7945627198100447,0.7610713288627501,0.22001151023989485,0.8583338885876286,0.5192451188389587,0.7618047859517552,0.1643079437273652,0.20650757256285646,0.8199275461621344,0.25099240588913113,0.3406596978883415,0.6671374306362037,0.1986190520054247,0.7338158699982296,0.3429404623958803,0.700486025774747,0.22291878121310113,0.3516814221976269,0.679115584598364,0.7599080488479271,0.6250660213795107,0.15307683924319457,0.7650088428426772,0.20417194857454457,0.7811682708657987
TCGA-TQ-A7RS-01,0.061436828598391675,0.06373610718420344,0.7802523742102823,0.7635937125264619,0.3163466835782094,0.4382685812486839,0.7022842833925672,0.05614346061314975,0.6670855541314661,0.6685433138127734,0.3180003997122907,0.06778634934975518,0.09658039820579341,0.7064188911335615,0.718353382751212,0.5911571418820298,0.7063188719994249,0.08524692561972168,0.6845177945914979,0.6719701627618285,0.10298673853212982,0.8222746473246303,0.10291522602510346,0.5957545019331574,0.6787671813963828,0.6896262472552281,0.6157544076392917,0.06872307229555169,0.783681319346643,0.7642626027994487,0.08638601697950217,0.06565885180149741,0.08770497303468304,0.3591682662504909,0.0968801165345069,0.6875098347415521,0.4691021509424414,0.7779610159000504,0.780212521861197,0.15061002173744953,0.05840244909529851,0.0958564470768541,0.7084751270751831,0.5063419915949758,0.062971559517489,0.5025386053339139,0.08770497303468304,0.08529466216327607,0.7730772433930244,0.5461729683429899,0.7698150939043227,0.10294807843120893,0.7032809596907469,0.10894883448227644,0.06363951737017769,0.7024151314819775,0.7730304971077094,0.17165660484382347,0.46826343308977847,0.7811767953308663,0.06433679316542124,0.06861715823500289,0.06279307917263385,0.7837545161945727,0.31495705873303725,0.8555765252915404,0.7073900931483307,0.7012713193324139,0.6120494503208667,0.7717263433609496,0.31318216289604345,0.06393210380328963,0.558145902783406,0.06549949457712843,0.09199981206457736,0.7819806683907481,0.7696158290939732,0.10298673853212982,0.8454159105191631,0.5140507544316248,0.7690611718560496,0.06113469735005586,0.09320602493404126,0.8043547948582476,0.14240705142045937,0.3439712039281877,0.668164528454548,0.08869857856601744,0.7263236443908199,0.31413560002824464,0.7066057366666526,0.10791151301764108,0.32285223097109644,0.6670855541314661,0.7468363896952652,0.6170680626824797,0.059544263710459566,0.7814478130400997,0.09102922620628469,0.7648452479844045
TCGA-E1-A7YV-01,0.6374261763878186,0.6731128921467299,0.6990436735334992,0.6810643052279693,0.4154756159366756,0.34420786037526147,0.5568235162947008,0.6660679597740284,0.5886170624372395,0.5875431946618441,0.4165525758690547,0.6839426770350786,0.7351493564623982,0.5065002356948793,0.5030413751445414,0.49692054837629873,0.49278531599876596,0.7385823807773585,0.5177123691917648,0.5065991980956532,0.7681695714911367,0.7245060045085717,0.7561741871414833,0.7998230889306289,0.5104247161956926,0.5397870685515564,0.5282781432404375,0.6699527567319091,0.6727724880296144,0.6812151428670239,0.7400296900197202,0.6576661321567434,0.739902746631065,0.7440423756204089,0.7423847870618591,0.5065092218087041,0.8185566872922669,0.6786117127197945,0.7004440199415353,0.7766451215215625,0.6687029791563373,0.7352782783427905,0.4956678818490327,0.4207285060847599,0.6561336260822922,0.8279465549894864,0.739902746631065,0.7380751014973882,0.577826463817458,0.3903613924392181,0.5491758826806172,0.7560836203155219,0.5892893029418294,0.7574707059171667,0.6714594609889252,0.542547510786381,0.5760348089832227,0.27615158931017925,0.5664606642418457,0.5078794051817426,0.6652842397864926,0.7153498411227647,0.655229276721357,0.6726552155782101,0.41882576678976546,0.7315879762776142,0.5099298968945272,0.5673984276505658,0.5365505298465988,0.5652035641294015,0.4133816876607898,0.6645861506938947,0.47596772921310593,0.6732289248191515,0.739442340021363,0.6810583293492031,0.547214660084386,0.7681695714911367,0.7322796602381059,0.4296134305998191,0.5543594351292571,0.654218757597489,0.7386804771115325,0.7160159300392053,0.7491401930872633,0.24755527125535867,0.5126660838776538,0.7152972751667087,0.6079178022122933,0.41326888852265103,0.5125590722740709,0.7601278685769669,0.4201788207442808,0.5886170624372395,0.6566546536285469,0.5260752129714324,0.5962875663014906,0.509972856430233,0.7360565478484995,0.6897563860914896
TCGA-QH-A6X5-01,0.1805029096744059,0.1897045712474963,0.7630443750567619,0.7461215146103762,0.3366750692350593,0.41858558141554447,0.6718323081213768,0.1822292276276976,0.6505045289985618,0.6514380395987793,0.33820864570186804,0.19515447680992198,0.22856748378495798,0.6647043069293819,0.6734495070042243,0.5713562114476796,0.6617891517700676,0.2202933655631026,0.6496618055584361,0.637417475080543,0.2404734283914796,0.8016200860864895,0.2379364231799672,0.6376324784448535,0.6435964424456067,0.6582756890830888,0.5973382060618634,0.19300427809415144,0.7603303154684465,0.7466829289072351,0.2214955802613517,0.188034751194421,0.22251486016977612,0.4385581010081916,0.23030115798292639,0.6497170726036853,0.5411095369664998,0.7570032582964461,0.7633023377155794,0.27997662347929453,0.1845647638701823,0.22802026971078304,0.6640944377196848,0.4883693325245556,0.18558767079304214,0.5695559762378618,0.22251486016977612,0.22022631453405137,0.732292286608021,0.5136640129283077,0.7237822435721432,0.23794373833501065,0.679335404770265,0.2429873120537778,0.18928612071702672,0.668984142773349,0.7318847658563485,0.19317173455538592,0.4883181219049058,0.7242496111900435,0.18856197994482532,0.20230719716678466,0.18525919578931258,0.7603640894201973,0.3362662418362797,0.8294826376453449,0.666183332992496,0.6732159404468359,0.596111812732729,0.728611365770121,0.33373360605566793,0.18809683943496902,0.540855935332278,0.19112638994665584,0.2258241530812927,0.7606955055013748,0.723218760346669,0.2404734283914796,0.8215714023072822,0.49631718088607496,0.7242564312096905,0.1837356590035872,0.2266227781549095,0.7856596141366476,0.2677869119098666,0.32385151762753256,0.6356552384219433,0.21821474603764407,0.7014530634425521,0.33446606601213025,0.6661052200673833,0.2427144623512145,0.34280447077083137,0.6505045289985618,0.7277908392146459,0.5979240265339719,0.17049634477769382,0.7248973137679361,0.22435468635755737,0.7489108838467977
